['20200304-102951'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-2\\1209_1830_W57533--132203898014620000.vl'],['total=4260511744'],[' available=1826258944'],[' percent=57.1'],[' used=2434252800'],[' free=1826258944']
['20200304-102957'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-3\\1209_1831_W57578--132203898967470000.vl'],['total=4260511744'],[' available=1855262720'],[' percent=56.5'],[' used=2405249024'],[' free=1855262720']
['20200304-103003'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-3\\1209_1833_W55955--132203899964790000.vl'],['total=4260511744'],[' available=1848688640'],[' percent=56.6'],[' used=2411823104'],[' free=1848688640']
['20200304-103009'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-3\\1209_1834_W57532--132203900490110000.vl'],['total=4260511744'],[' available=1826295808'],[' percent=57.1'],[' used=2434215936'],[' free=1826295808']
['20200304-103015'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-3\\1209_1835_W55965--132203901300660000.vl'],['total=4260511744'],[' available=1826451456'],[' percent=57.1'],[' used=2434060288'],[' free=1826451456']
['20200304-103021'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1821_W55944--132203892616860000.vl'],['total=4260511744'],[' available=1854160896'],[' percent=56.5'],[' used=2406350848'],[' free=1854160896']
['20200304-103027'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1822_W57527--132203893346940000.vl'],['total=4260511744'],[' available=1827094528'],[' percent=57.1'],[' used=2433417216'],[' free=1827094528']
['20200304-103033'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1824_W55945--132203894519520000.vl'],['total=4260511744'],[' available=1822060544'],[' percent=57.2'],[' used=2438451200'],[' free=1822060544']
['20200304-103039'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1825_W55946--132203895375060000.vl'],['total=4260511744'],[' available=1824702464'],[' percent=57.2'],[' used=2435809280'],[' free=1824702464']
['20200304-103045'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1826_W57529--132203896048830000.vl'],['total=4260511744'],[' available=1832013824'],[' percent=57.0'],[' used=2428497920'],[' free=1832013824']
['20200304-103051'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1828_W55949--132203897350360000.vl'],['total=4260511744'],[' available=1838174208'],[' percent=56.9'],[' used=2422337536'],[' free=1838174208']
['20200304-103057'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1830_W55951--132203898026290000.vl'],['total=4260511744'],[' available=1896185856'],[' percent=55.5'],[' used=2364325888'],[' free=1896185856']
['20200304-103103'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1831_W57531--132203898714390000.vl'],['total=4260511744'],[' available=1825599488'],[' percent=57.2'],[' used=2434912256'],[' free=1825599488']
['20200304-103109'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1832_W57530--132203899461940000.vl'],['total=4260511744'],[' available=1840140288'],[' percent=56.8'],[' used=2420371456'],[' free=1840140288']
['20200304-103117'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1833_W57533--132203900278370000.vl'],['total=4260511744'],[' available=1818583040'],[' percent=57.3'],[' used=2441928704'],[' free=1818583040']
['20200304-103123'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-3\\1209_1835_W57578--132203901234480000.vl'],['total=4260511744'],[' available=1856274432'],[' percent=56.4'],[' used=2404237312'],[' free=1856274432']
['20200304-103129'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-3\\1209_1837_W55955--132203902233800000.vl'],['total=4260511744'],[' available=1849532416'],[' percent=56.6'],[' used=2410979328'],[' free=1849532416']
['20200304-103135'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-3\\1209_1837_W57532--132203902759620000.vl'],['total=4260511744'],[' available=1852530688'],[' percent=56.5'],[' used=2407981056'],[' free=1852530688']
['20200304-103141'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-3\\1209_1839_W55965--132203903567500000.vl'],['total=4260511744'],[' available=1833881600'],[' percent=57.0'],[' used=2426630144'],[' free=1833881600']
['20200304-103147'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-1\\case1\\1216_1730_W62265--132209910000540000.vl'],['total=4260511744'],[' available=1846968320'],[' percent=56.6'],[' used=2413543424'],[' free=1846968320']
['20200304-103153'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-1\\case1\\1216_1732_W62623--132209911560150000.vl'],['total=4260511744'],[' available=1850245120'],[' percent=56.6'],[' used=2410266624'],[' free=1850245120']
['20200304-103159'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-1\\case1\\1216_1734_W62621--132209912914350000.vl'],['total=4260511744'],[' available=1828896768'],[' percent=57.1'],[' used=2431614976'],[' free=1828896768']
['20200304-103205'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-1\\case1\\1216_1737_W62614--132209914283360000.vl'],['total=4260511744'],[' available=1836470272'],[' percent=56.9'],[' used=2424041472'],[' free=1836470272']
['20200304-103211'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-2\\case2\\1207_0041_W54870--132201528613720000.vl'],['total=4260511744'],[' available=1851822080'],[' percent=56.5'],[' used=2408689664'],[' free=1851822080']
['20200304-103217'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-2\\case2\\1207_0042_W54867--132201529336940000.vl'],['total=4260511744'],[' available=1844473856'],[' percent=56.7'],[' used=2416037888'],[' free=1844473856']
['20200304-103301'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-2\\case2\\1207_0043_W53778--132201529944050000.vl'],['total=4260511744'],[' available=1814663168'],[' percent=57.4'],[' used=2445848576'],[' free=1814663168']
['20200304-103311'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-1\\1209_1817_W55944--132203890352100000.vl'],['total=4260511744'],[' available=1668145152'],[' percent=60.8'],[' used=2592366592'],[' free=1668145152']
['20200304-103318'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-1\\1209_1818_W57527--132203891077690000.vl'],['total=4260511744'],[' available=1612398592'],[' percent=62.2'],[' used=2648113152'],[' free=1612398592']
['20200304-103325'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-1\\1209_1820_W55945--132203892250110000.vl'],['total=4260511744'],[' available=1597546496'],[' percent=62.5'],[' used=2662965248'],[' free=1597546496']
['20200304-103331'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-1\\1209_1821_W55946--132203893105650000.vl'],['total=4260511744'],[' available=1569288192'],[' percent=63.2'],[' used=2691223552'],[' free=1569288192']
['20200304-103339'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-1\\1209_1822_W57529--132203893782250000.vl'],['total=4260511744'],[' available=1583521792'],[' percent=62.8'],[' used=2676989952'],[' free=1583521792']
['20200304-103345'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-2\\1209_1825_W55949--132203895086640000.vl'],['total=4260511744'],[' available=1623490560'],[' percent=61.9'],[' used=2637021184'],[' free=1623490560']
['20200304-103351'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-2\\1209_1826_W55951--132203895756740000.vl'],['total=4260511744'],[' available=1564127232'],[' percent=63.3'],[' used=2696384512'],[' free=1564127232']
['20200304-103357'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-2\\1209_1827_W57531--132203896447660000.vl'],['total=4260511744'],[' available=1564852224'],[' percent=63.3'],[' used=2695659520'],[' free=1564852224']
['20200304-103404'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-2\\1209_1828_W57530--132203897195240000.vl'],['total=4260511744'],[' available=1532366848'],[' percent=64.0'],[' used=2728144896'],[' free=1532366848']
['20200304-103414'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-2\\1209_1830_W57533--132203898014620000.vl'],['total=4260511744'],[' available=1514848256'],[' percent=64.4'],[' used=2745663488'],[' free=1514848256']
['20200304-103429'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-3\\1209_1831_W57578--132203898967470000.vl'],['total=4260511744'],[' available=1548025856'],[' percent=63.7'],[' used=2712485888'],[' free=1548025856']
['20200304-103437'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-3\\1209_1833_W55955--132203899964790000.vl'],['total=4260511744'],[' available=1572200448'],[' percent=63.1'],[' used=2688311296'],[' free=1572200448']
['20200304-103443'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-3\\1209_1834_W57532--132203900490110000.vl'],['total=4260511744'],[' available=1536102400'],[' percent=63.9'],[' used=2724409344'],[' free=1536102400']
['20200304-103449'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-3\\1209_1835_W55965--132203901300660000.vl'],['total=4260511744'],[' available=1534156800'],[' percent=64.0'],[' used=2726354944'],[' free=1534156800']
['20200304-103455'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1821_W55944--132203892616860000.vl'],['total=4260511744'],[' available=1557889024'],[' percent=63.4'],[' used=2702622720'],[' free=1557889024']
['20200304-103501'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1822_W57527--132203893346940000.vl'],['total=4260511744'],[' available=1598423040'],[' percent=62.5'],[' used=2662088704'],[' free=1598423040']
['20200304-103507'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1824_W55945--132203894519520000.vl'],['total=4260511744'],[' available=1531629568'],[' percent=64.1'],[' used=2728882176'],[' free=1531629568']
['20200304-103513'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1825_W55946--132203895375060000.vl'],['total=4260511744'],[' available=1531936768'],[' percent=64.0'],[' used=2728574976'],[' free=1531936768']
['20200304-103519'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1826_W57529--132203896048830000.vl'],['total=4260511744'],[' available=1550434304'],[' percent=63.6'],[' used=2710077440'],[' free=1550434304']
['20200304-103529'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1828_W55949--132203897350360000.vl'],['total=4260511744'],[' available=1535655936'],[' percent=64.0'],[' used=2724855808'],[' free=1535655936']
['20200304-103535'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1830_W55951--132203898026290000.vl'],['total=4260511744'],[' available=1531535360'],[' percent=64.1'],[' used=2728976384'],[' free=1531535360']
['20200304-103541'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1831_W57531--132203898714390000.vl'],['total=4260511744'],[' available=1540083712'],[' percent=63.9'],[' used=2720428032'],[' free=1540083712']
['20200304-103547'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1832_W57530--132203899461940000.vl'],['total=4260511744'],[' available=1545351168'],[' percent=63.7'],[' used=2715160576'],[' free=1545351168']
['20200304-103553'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1833_W57533--132203900278370000.vl'],['total=4260511744'],[' available=1549287424'],[' percent=63.6'],[' used=2711224320'],[' free=1549287424']
['20200304-103559'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-3\\1209_1835_W57578--132203901234480000.vl'],['total=4260511744'],[' available=1560547328'],[' percent=63.4'],[' used=2699964416'],[' free=1560547328']
['20200304-103605'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-3\\1209_1837_W55955--132203902233800000.vl'],['total=4260511744'],[' available=1632935936'],[' percent=61.7'],[' used=2627575808'],[' free=1632935936']
['20200304-103611'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-3\\1209_1837_W57532--132203902759620000.vl'],['total=4260511744'],[' available=1549729792'],[' percent=63.6'],[' used=2710781952'],[' free=1549729792']
['20200304-103618'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-3\\1209_1839_W55965--132203903567500000.vl'],['total=4260511744'],[' available=1534783488'],[' percent=64.0'],[' used=2725728256'],[' free=1534783488']
['20200304-103625'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-1\\case1\\1216_1730_W62265--132209910000540000.vl'],['total=4260511744'],[' available=1543487488'],[' percent=63.8'],[' used=2717024256'],[' free=1543487488']
['20200304-103631'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-1\\case1\\1216_1732_W62623--132209911560150000.vl'],['total=4260511744'],[' available=1547825152'],[' percent=63.7'],[' used=2712686592'],[' free=1547825152']
['20200304-103637'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-1\\case1\\1216_1734_W62621--132209912914350000.vl'],['total=4260511744'],[' available=1543045120'],[' percent=63.8'],[' used=2717466624'],[' free=1543045120']
['20200304-103643'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-1\\case1\\1216_1737_W62614--132209914283360000.vl'],['total=4260511744'],[' available=1549201408'],[' percent=63.6'],[' used=2711310336'],[' free=1549201408']
['20200304-103649'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-2\\case2\\1207_0041_W54870--132201528613720000.vl'],['total=4260511744'],[' available=1551347712'],[' percent=63.6'],[' used=2709164032'],[' free=1551347712']
['20200304-103655'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-2\\case2\\1207_0042_W54867--132201529336940000.vl'],['total=4260511744'],[' available=1553588224'],[' percent=63.5'],[' used=2706923520'],[' free=1553588224']
['20200304-103703'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-2\\case2\\1207_0043_W53778--132201529944050000.vl'],['total=4260511744'],[' available=1569157120'],[' percent=63.2'],[' used=2691354624'],[' free=1569157120']
['20200304-104353'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-1\\1209_1817_W55944--132203890352100000.vl'],['total=4260511744'],[' available=1629093888'],[' percent=61.8'],[' used=2631417856'],[' free=1629093888']
['20200304-104359'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-1\\1209_1818_W57527--132203891077690000.vl'],['total=4260511744'],[' available=1574522880'],[' percent=63.0'],[' used=2685988864'],[' free=1574522880']
['20200304-104405'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-1\\1209_1820_W55945--132203892250110000.vl'],['total=4260511744'],[' available=1557917696'],[' percent=63.4'],[' used=2702594048'],[' free=1557917696']
['20200304-104411'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-1\\1209_1821_W55946--132203893105650000.vl'],['total=4260511744'],[' available=1540497408'],[' percent=63.8'],[' used=2720014336'],[' free=1540497408']
['20200304-104417'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-1\\1209_1822_W57529--132203893782250000.vl'],['total=4260511744'],[' available=1522237440'],[' percent=64.3'],[' used=2738274304'],[' free=1522237440']
['20200304-104423'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-2\\1209_1825_W55949--132203895086640000.vl'],['total=4260511744'],[' available=1532358656'],[' percent=64.0'],[' used=2728153088'],[' free=1532358656']
['20200304-104429'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-2\\1209_1826_W55951--132203895756740000.vl'],['total=4260511744'],[' available=1529597952'],[' percent=64.1'],[' used=2730913792'],[' free=1529597952']
['20200304-104435'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-2\\1209_1827_W57531--132203896447660000.vl'],['total=4260511744'],[' available=1531006976'],[' percent=64.1'],[' used=2729504768'],[' free=1531006976']
['20200304-104441'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-2\\1209_1828_W57530--132203897195240000.vl'],['total=4260511744'],[' available=1533452288'],[' percent=64.0'],[' used=2727059456'],[' free=1533452288']
['20200304-104447'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-2\\1209_1830_W57533--132203898014620000.vl'],['total=4260511744'],[' available=1531248640'],[' percent=64.1'],[' used=2729263104'],[' free=1531248640']
['20200304-104453'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-3\\1209_1831_W57578--132203898967470000.vl'],['total=4260511744'],[' available=1563058176'],[' percent=63.3'],[' used=2697453568'],[' free=1563058176']
['20200304-104459'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-3\\1209_1833_W55955--132203899964790000.vl'],['total=4260511744'],[' available=1555709952'],[' percent=63.5'],[' used=2704801792'],[' free=1555709952']
['20200304-104505'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-3\\1209_1834_W57532--132203900490110000.vl'],['total=4260511744'],[' available=1530621952'],[' percent=64.1'],[' used=2729889792'],[' free=1530621952']
['20200304-104511'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-3\\1209_1835_W55965--132203901300660000.vl'],['total=4260511744'],[' available=1529094144'],[' percent=64.1'],[' used=2731417600'],[' free=1529094144']
['20200304-104517'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1821_W55944--132203892616860000.vl'],['total=4260511744'],[' available=1556656128'],[' percent=63.5'],[' used=2703855616'],[' free=1556656128']
['20200304-104523'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1822_W57527--132203893346940000.vl'],['total=4260511744'],[' available=1533546496'],[' percent=64.0'],[' used=2726965248'],[' free=1533546496']
['20200304-104529'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1824_W55945--132203894519520000.vl'],['total=4260511744'],[' available=1523576832'],[' percent=64.2'],[' used=2736934912'],[' free=1523576832']
['20200304-104535'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1825_W55946--132203895375060000.vl'],['total=4260511744'],[' available=1528025088'],[' percent=64.1'],[' used=2732486656'],[' free=1528025088']
['20200304-104541'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1826_W57529--132203896048830000.vl'],['total=4260511744'],[' available=1533505536'],[' percent=64.0'],[' used=2727006208'],[' free=1533505536']
['20200304-104547'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1828_W55949--132203897350360000.vl'],['total=4260511744'],[' available=1538236416'],[' percent=63.9'],[' used=2722275328'],[' free=1538236416']
['20200304-104553'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1830_W55951--132203898026290000.vl'],['total=4260511744'],[' available=1602269184'],[' percent=62.4'],[' used=2658242560'],[' free=1602269184']
['20200304-104559'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1831_W57531--132203898714390000.vl'],['total=4260511744'],[' available=1542098944'],[' percent=63.8'],[' used=2718412800'],[' free=1542098944']
['20200304-104605'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1832_W57530--132203899461940000.vl'],['total=4260511744'],[' available=1542172672'],[' percent=63.8'],[' used=2718339072'],[' free=1542172672']
['20200304-104613'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1833_W57533--132203900278370000.vl'],['total=4260511744'],[' available=1567297536'],[' percent=63.2'],[' used=2693214208'],[' free=1567297536']
['20200304-104619'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-3\\1209_1835_W57578--132203901234480000.vl'],['total=4260511744'],[' available=1568092160'],[' percent=63.2'],[' used=2692419584'],[' free=1568092160']
['20200304-104625'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-3\\1209_1837_W55955--132203902233800000.vl'],['total=4260511744'],[' available=1550168064'],[' percent=63.6'],[' used=2710343680'],[' free=1550168064']
['20200304-104631'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-3\\1209_1837_W57532--132203902759620000.vl'],['total=4260511744'],[' available=1548546048'],[' percent=63.7'],[' used=2711965696'],[' free=1548546048']
['20200304-104637'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-3\\1209_1839_W55965--132203903567500000.vl'],['total=4260511744'],[' available=1530851328'],[' percent=64.1'],[' used=2729660416'],[' free=1530851328']
['20200304-104643'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-1\\case1\\1216_1730_W62265--132209910000540000.vl'],['total=4260511744'],[' available=1544896512'],[' percent=63.7'],[' used=2715615232'],[' free=1544896512']
['20200304-104649'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-1\\case1\\1216_1732_W62623--132209911560150000.vl'],['total=4260511744'],[' available=1548767232'],[' percent=63.6'],[' used=2711744512'],[' free=1548767232']
['20200304-104655'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-1\\case1\\1216_1734_W62621--132209912914350000.vl'],['total=4260511744'],[' available=1634443264'],[' percent=61.6'],[' used=2626068480'],[' free=1634443264']
['20200304-104701'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-1\\case1\\1216_1737_W62614--132209914283360000.vl'],['total=4260511744'],[' available=1539317760'],[' percent=63.9'],[' used=2721193984'],[' free=1539317760']
['20200304-104707'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-2\\case2\\1207_0041_W54870--132201528613720000.vl'],['total=4260511744'],[' available=1532604416'],[' percent=64.0'],[' used=2727907328'],[' free=1532604416']
['20200304-104713'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-2\\case2\\1207_0042_W54867--132201529336940000.vl'],['total=4260511744'],[' available=1535414272'],[' percent=64.0'],[' used=2725097472'],[' free=1535414272']
['20200304-104719'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\tail detect error-2\\case2\\1207_0043_W53778--132201529944050000.vl'],['total=4260511744'],[' available=1565270016'],[' percent=63.3'],[' used=2695241728'],[' free=1565270016']
['20200304-104726'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-1\\1209_1817_W55944--132203890352100000.vl'],['total=4260511744'],[' available=1540423680'],[' percent=63.8'],[' used=2720088064'],[' free=1540423680']
['20200304-104732'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-1\\1209_1818_W57527--132203891077690000.vl'],['total=4260511744'],[' available=1515073536'],[' percent=64.4'],[' used=2745438208'],[' free=1515073536']
['20200304-104739'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-1\\1209_1820_W55945--132203892250110000.vl'],['total=4260511744'],[' available=1544548352'],[' percent=63.7'],[' used=2715963392'],[' free=1544548352']
['20200304-104745'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-1\\1209_1821_W55946--132203893105650000.vl'],['total=4260511744'],[' available=1515888640'],[' percent=64.4'],[' used=2744623104'],[' free=1515888640']
['20200304-104751'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-1\\1209_1822_W57529--132203893782250000.vl'],['total=4260511744'],[' available=1537826816'],[' percent=63.9'],[' used=2722684928'],[' free=1537826816']
['20200304-104757'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-2\\1209_1825_W55949--132203895086640000.vl'],['total=4260511744'],[' available=1593716736'],[' percent=62.6'],[' used=2666795008'],[' free=1593716736']
['20200304-104803'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-2\\1209_1826_W55951--132203895756740000.vl'],['total=4260511744'],[' available=1537544192'],[' percent=63.9'],[' used=2722967552'],[' free=1537544192']
['20200304-104809'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-2\\1209_1827_W57531--132203896447660000.vl'],['total=4260511744'],[' available=1532116992'],[' percent=64.0'],[' used=2728394752'],[' free=1532116992']
['20200304-104815'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-2\\1209_1828_W57530--132203897195240000.vl'],['total=4260511744'],[' available=1543614464'],[' percent=63.8'],[' used=2716897280'],[' free=1543614464']
['20200304-104821'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-2\\1209_1830_W57533--132203898014620000.vl'],['total=4260511744'],[' available=1543184384'],[' percent=63.8'],[' used=2717327360'],[' free=1543184384']
['20200304-104827'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-3\\1209_1831_W57578--132203898967470000.vl'],['total=4260511744'],[' available=1572855808'],[' percent=63.1'],[' used=2687655936'],[' free=1572855808']
['20200304-104833'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-3\\1209_1833_W55955--132203899964790000.vl'],['total=4260511744'],[' available=1565196288'],[' percent=63.3'],[' used=2695315456'],[' free=1565196288']
['20200304-104839'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-3\\1209_1834_W57532--132203900490110000.vl'],['total=4260511744'],[' available=1545060352'],[' percent=63.7'],[' used=2715451392'],[' free=1545060352']
['20200304-104845'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209omote-3\\1209_1835_W55965--132203901300660000.vl'],['total=4260511744'],[' available=1536888832'],[' percent=63.9'],[' used=2723622912'],[' free=1536888832']
['20200304-104851'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1821_W55944--132203892616860000.vl'],['total=4260511744'],[' available=1564303360'],[' percent=63.3'],[' used=2696208384'],[' free=1564303360']
['20200304-104857'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1822_W57527--132203893346940000.vl'],['total=4260511744'],[' available=1603477504'],[' percent=62.4'],[' used=2657034240'],[' free=1603477504']
['20200304-104903'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1824_W55945--132203894519520000.vl'],['total=4260511744'],[' available=1541132288'],[' percent=63.8'],[' used=2719379456'],[' free=1541132288']
['20200304-104909'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1825_W55946--132203895375060000.vl'],['total=4260511744'],[' available=1530028032'],[' percent=64.1'],[' used=2730483712'],[' free=1530028032']
['20200304-104915'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-1\\1209_1826_W57529--132203896048830000.vl'],['total=4260511744'],[' available=1545940992'],[' percent=63.7'],[' used=2714570752'],[' free=1545940992']
['20200304-104921'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1828_W55949--132203897350360000.vl'],['total=4260511744'],[' available=1557082112'],[' percent=63.5'],[' used=2703429632'],[' free=1557082112']
['20200304-104927'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1830_W55951--132203898026290000.vl'],['total=4260511744'],[' available=1552199680'],[' percent=63.6'],[' used=2708312064'],[' free=1552199680']
['20200304-104933'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1831_W57531--132203898714390000.vl'],['total=4260511744'],[' available=1556037632'],[' percent=63.5'],[' used=2704474112'],[' free=1556037632']
['20200304-104939'],['C:/Users/test-1/Desktop/191219_JFE提供データ\\20191209ura-2\\1209_1832_W57530--132203899461940000.vl'],['total=4260511744'],[' available=1561321472'],[' percent=63.4'],[' used=2699190272'],[' free=1561321472']
